chrom1	mid1	chrom2	mid2	strand1	strand2	fc1	fc2	fc.mean
chr3	89526497	chr3	90117495	+	+	3.34853	12.57232	7.960425
chr1	38487239	chr1	39067728	-	+	3.34853	12.57232	7.960425
chr14	61418727	chr14	61999636	+	+	12.57232	3.34853	7.960425
chr12	31801161	chr12	32389011	+	-	12.57232	3.34853	7.960425
chr5	125495072	chr5	126097642	-	+	12.57232	3.34853	7.960425
chr8	86607791	chr8	87221809	+	+	3.51092	12.40984	7.960380000000001
chr19	56883445	chr19	57488608	+	-	7.80032	8.120439999999999	7.960379999999999
chr7	30966521	chr7	31551644	+	-	10.33828	5.58089	7.959585
chr17	47009890	chr17	47619560	+	-	4.13759	11.78132	7.959455
chr18	69748274	chr18	70344483	-	-	10.89601	5.0228	7.959405
chr13	56247019	chr13	56860026	+	-	5.0228	10.89601	7.959405
chr4	106709778	chr4	107325353	-	+	5.0228	10.89601	7.959405
chr6	121730010	chr6	122342188	-	-	5.0228	10.89601	7.959405
chr4	47013855	chr4	47611319	-	-	10.89601	5.0228	7.959405
chr7	51184087	chr7	51777280	+	+	5.0228	10.89601	7.959405
chr5	122116631	chr5	122715372	-	+	6.00977	9.90662	7.958195
chr16	29629362	chr16	30209554	+	-	8.37133	7.54339	7.9573599999999995
chr15	84974333	chr15	85588393	+	+	3.90662	12.00792	7.95727
chr3	87680534	chr3	88271267	-	-	5.19715	10.71675	7.956949999999999
chr7	146661994	chr7	147249200	-	-	6.49603	9.41775	7.95689
chr17	73651648	chr17	74241142	+	+	13.23868	2.67459	7.956635
chr3	122323328	chr3	122937605	-	+	2.92275	12.99	7.956375
chr10	21141042	chr10	21738617	+	+	12.66525	3.2475	7.956375
chr5	44026107	chr5	44636449	-	+	9.093	6.81975	7.9563749999999995
chr17	49498730	chr17	50082201	+	-	10.04559	5.8670800000000005	7.956335000000001
chr5	92827433	chr5	93422135	-	-	12.42462	3.48769	7.956155000000001
chr8	83403751	chr8	84002764	-	+	4.79557	11.1142	7.954885
chr9	44143094	chr9	44724484	-	+	3.68241	12.22668	7.9545449999999995
chr3	116036335	chr3	116624294	+	+	13.1687	2.74005	7.954375
chr6	72587140	chr6	73178002	-	-	10.67205	5.23645	7.95425
chr8	116006328	chr8	116605126	+	+	3.34853	12.55933	7.95393
chr1	159987268	chr1	160600518	+	+	5.0228	10.88384	7.95332
chr10	60482510	chr10	61073867	-	+	5.0228	10.88384	7.95332
chr1	88995346	chr1	89593141	+	+	10.88136	5.0228	7.9520800000000005
chr10	19413637	chr10	20015966	-	-	7.61291	8.28784	7.950374999999999
chr7	87616862	chr7	88218353	-	+	4.76323	11.13605	7.94964
chr7	133722872	chr7	134329352	+	-	5.5828	10.31626	7.949529999999999
chr14	24714948	chr14	25319912	+	+	4.46471	11.43374	7.949225
chr8	16894443	chr8	17491903	+	-	11.43374	4.46471	7.949225
chr10	59486034	chr10	60075863	-	-	4.46471	11.43374	7.949225
chr7	73744891	chr7	74362154	-	+	5.1816	10.71675	7.949175
chr15	88605277	chr15	89203603	+	-	5.0228	10.87507	7.948935
chr6	50255383	chr6	50848987	+	-	10.87507	5.0228	7.948935
chr7	24753220	chr7	25349841	+	-	5.0228	10.87507	7.948935
chr3	96987941	chr3	97593435	+	+	7.54339	8.352039999999999	7.947714999999999
chr11	115158763	chr11	115760320	-	+	3.32294	12.57232	7.94763
chr11	77311188	chr11	77916656	-	+	9.64302	6.25151	7.947265
chr1	130120064	chr1	130729363	-	-	6.3509699999999984	9.54302	7.946994999999999
chr11	100467116	chr11	101062586	+	-	3.72066	12.17269	7.946675
chr14	70001020	chr14	70609319	+	+	11.08043	4.81254	7.946485
chr17	31800004	chr17	32396042	-	-	7.13467	8.7581	7.946385
chr1	36511458	chr1	37097635	+	+	10.04559	5.8455	7.945545000000001
chr19	4573447	chr19	5164571	-	+	7.07465	8.81604	7.945345
chr7	51911055	chr7	52520570	-	+	11.93711	3.95329	7.9452
chr11	115760320	chr11	116360550	+	+	12.57232	3.31746	7.94489
chrX	34029690	chrX	34644011	+	+	6.9600300000000015	8.92942	7.944725000000001
chr5	122871575	chr5	123460996	+	+	6.8921800000000015	8.99721	7.944695000000001
chr3	131158182	chr3	131747199	+	-	7.10054	8.787930000000001	7.944235000000001
chr6	8225308	chr6	8843860	+	-	8.62797	7.259589999999997	7.9437799999999985
chr2	104471805	chr2	105079168	-	-	2.51446	13.372929999999998	7.943694999999999
chr10	92948234	chr10	93560950	+	-	12.6393	3.24722	7.94326
chr7	120738119	chr7	121340261	-	-	10.47693	5.4082	7.942565
chr12	3290026	chr12	3875668	+	+	3.31746	12.56748	7.94247
chr18	61521772	chr18	62104393	+	-	7.12431	8.76047	7.94239
chr8	107468763	chr8	108055868	+	+	10.31626	5.56803	7.942145
chr19	32192186	chr19	32784972	-	-	5.94902	9.93418	7.941599999999999
chr10	127393333	chr10	127984781	+	-	10.99622	4.88698	7.941599999999999
chr4	118252117	chr4	118853110	+	+	6.13897	9.74405	7.941509999999999
chr5	37682413	chr5	38296120	-	+	6.13897	9.74405	7.941509999999999
chr7	47341797	chr7	47926852	+	-	9.74405	6.13897	7.941509999999999
chr6	49469211	chr6	50060103	+	-	10.1656	5.71687	7.941235
chr17	84880023	chr17	85470608	-	+	10.1656	5.71687	7.941235
chr8	47270915	chr8	47875125	+	+	12.52806	3.3526199999999995	7.94034
chr14	62269603	chr14	62870263	+	+	11.73417	4.1452800000000005	7.939725000000001
chr3	54255954	chr3	54868537	-	-	2.59858	13.28071	7.939645
chr3	54619376	chr3	55215633	+	+	11.71986	4.1577199999999985	7.938789999999999
chr8	73365139	chr8	73977904	-	-	12.23953	3.63801	7.93877
chr3	101247351	chr3	101866371	+	-	3.34853	12.52806	7.938295
chr6	126322190	chr6	126905942	-	+	3.34853	12.52806	7.938295
chr11	97480866	chr11	98094768	-	-	12.52806	3.34853	7.938295
chr10	69174757	chr10	69766155	+	+	3.34853	12.52806	7.938295
chr9	115969937	chr9	116560731	+	-	12.52806	3.34853	7.938295
chr1	181778022	chr1	182360479	+	+	12.75756	3.11829	7.937925
chr7	31276135	chr7	31863270	+	-	6.2365900000000005	9.63878	7.937685
chr5	116285487	chr5	116894813	+	+	4.64002	11.23511	7.937565
chr2	154418819	chr2	154999153	+	-	11.96784	3.90662	7.9372300000000005
chr7	19722936	chr7	20325795	+	+	6.02811	9.84504	7.9365749999999995
chr17	30816753	chr17	31432282	-	+	5.55393	10.31626	7.9350950000000005
chr7	124872775	chr7	125457534	+	-	10.67205	5.19715	7.9346
chr15	81500768	chr15	82082189	-	+	10.04559	5.82172	7.933655
chr2	76200367	chr2	76807178	-	-	6.6970600000000005	9.17001	7.933535
chr8	74157245	chr8	74744843	-	+	6.6970600000000005	9.17001	7.933535
chr12	80658812	chr12	81255145	+	+	3.15982	12.707	7.93341
chr17	12442799	chr17	13050985	-	+	4.60985	11.25673	7.9332899999999995
chr8	113918526	chr8	114514012	-	-	3.71202	12.15324	7.93263
chr4	45891994	chr4	46491101	-	+	12.22668	3.63801	7.932345
chr7	26487576	chr7	27105586	-	-	4.70285	11.16177	7.93231
chr15	102358564	chr15	102952060	+	-	9.12838	6.73608	7.932230000000001
chr11	55384842	chr11	55973098	+	+	11.39952	4.46471	7.9321150000000005
chr11	114738684	chr11	115331908	-	-	11.8446	4.0189900000000005	7.931795
chr15	74703552	chr15	75300588	-	+	4.96709	10.89601	7.93155
chr7	87401084	chr7	87998303	-	+	8.691130000000001	7.17145	7.931290000000001
chr9	107519983	chr9	108104680	-	+	9.64302	6.21792	7.93047
chr7	52772418	chr7	53356177	+	+	11.95346	3.90662	7.93004
chr12	78775927	chr12	79378582	-	-	11.95346	3.90662	7.93004
chr13	9466681	chr13	10070597	-	-	11.95346	3.90662	7.93004
chr5	121388944	chr5	121984735	-	-	3.90662	11.95346	7.93004
chr5	125988147	chr5	126573781	-	-	11.95346	3.90662	7.93004
chr3	96504497	chr3	97104040	-	-	7.54339	8.31545	7.92942
chr9	107519983	chr9	108117347	-	-	9.64302	6.21525	7.9291350000000005
chr9	64663654	chr9	65280249	+	-	3.24802	12.60876	7.92839
chr18	4506768	chr18	5124798	-	+	3.24802	12.60876	7.92839
chr6	140030465	chr6	140629887	-	-	8.43189	7.42404	7.9279649999999995
chr4	126704678	chr4	127290207	+	-	10.23792	5.61747	7.927695
chr11	98004560	chr11	98595524	-	+	8.69937	7.15583	7.9276
chr8	26261705	chr8	26856050	-	+	11.17715	4.67744	7.927294999999999
chr2	180731335	chr2	181349106	+	+	12.06406	3.79004	7.9270499999999995
chr16	55460817	chr16	56064725	-	-	3.62712	12.22668	7.9269
chr5	121066103	chr5	121652686	-	-	7.12431	8.72947	7.92689
chr10	86510014	chr10	87112022	+	+	5.1816	10.67205	7.926825000000001
chr16	16849406	chr16	17460580	+	-	4.64002	11.21296	7.92649
chr10	43172384	chr10	43791135	-	-	10.00709	5.8455	7.926295
chr19	44829353	chr19	45438591	-	-	13.39413	2.45764	7.925885
chr3	94306319	chr3	94912034	-	-	12.22668	3.62502	7.9258500000000005
chr8	23303610	chr8	23912379	-	+	7.888039999999997	7.96247	7.925254999999998
chr12	76887837	chr12	77477848	+	-	7.888039999999997	7.96247	7.925254999999998
chr4	40107981	chr4	40725868	-	+	6.4954199999999975	9.35488	7.925149999999999
chr2	165233605	chr2	165822943	-	+	12.3405	3.50949	7.924995
chr7	28516658	chr7	29124802	+	-	7.05944	8.787930000000001	7.923685000000001
chr6	108048604	chr6	108660857	+	+	10.87507	4.97081	7.92294
chr7	117528048	chr7	118126479	+	+	4.1452800000000005	11.70048	7.922880000000001
chr6	133987382	chr6	134571352	+	-	5.02893	10.8164	7.922665
chr5	91946567	chr5	92559527	+	-	11.6111	4.23398	7.92254
chr11	88247380	chr11	88855087	-	+	3.90662	11.93711	7.921865
chr19	30629309	chr19	31224585	-	-	11.93711	3.90662	7.921865
chr10	41225486	chr10	41843925	-	-	11.93711	3.90662	7.921865
chr5	127505289	chr5	128120935	-	-	3.90662	11.93711	7.921865
chr3	83927578	chr3	84511064	-	+	11.93711	3.90662	7.921865
chr4	132495545	chr4	133112901	-	+	11.08043	4.762	7.921215
chr6	89034625	chr6	89634389	+	+	5.44801	10.39431	7.92116
chr14	57981779	chr14	58570101	-	+	7.95252	7.888039999999997	7.920279999999998
chr11	101414405	chr11	102003092	+	+	5.86158	9.97808	7.91983
chr8	123153451	chr8	123758985	+	+	4.67744	11.16177	7.919605000000001
chr7	126015241	chr7	126597905	+	+	4.67744	11.16177	7.919605000000001
chr7	56067903	chr7	56686368	+	-	6.28616	9.55209	7.919124999999999
chr1	74444960	chr1	75041009	-	-	12.48932	3.34853	7.918925
chr10	127445509	chr10	128045952	-	-	9.60084	6.2365900000000005	7.918715000000001
chr10	61565023	chr10	62146025	-	-	8.023760000000001	7.813239999999999	7.9185
chr4	80598787	chr4	81210436	-	+	7.03545	8.80062	7.918035
chr11	96616812	chr11	97219163	-	+	3.7717	12.06406	7.91788
chr13	33057061	chr13	33651009	-	+	8.02168	7.813239999999999	7.917459999999999
chr5	76258816	chr5	76843107	+	-	11.93711	3.897	7.917055
chr9	107067359	chr9	107649212	+	-	3.63801	12.19479	7.916399999999999
chr12	72802947	chr12	73386624	-	+	5.25906	10.57298	7.91602
chr13	59596177	chr13	60201016	-	+	7.45984	8.37133	7.915585
chr11	86968503	chr11	87584696	+	-	4.46471	11.36625	7.9154800000000005
chr10	42662306	chr10	43280773	+	-	8.40584	7.42404	7.91494
chr7	108380163	chr7	108979081	-	-	11.76937	4.060219999999998	7.914795
chr15	80316267	chr15	80908161	-	+	3.63801	12.19127	7.9146399999999995
chr2	129894159	chr2	130475022	+	+	9.093	6.73608	7.914540000000001
chr2	24878381	chr2	25495614	+	+	8.5682	7.259589999999997	7.913894999999998
chr10	127171709	chr10	127777497	-	+	10.47693	5.34917	7.91305
chr8	112669628	chr8	113282695	+	+	9.74405	6.08201	7.91303
chr15	102358564	chr15	102943704	+	-	9.12838	6.6970600000000005	7.91272
chr4	126997089	chr4	127612805	-	+	9.12838	6.6970600000000005	7.91272
chr5	148997673	chr5	149606271	-	-	3.11829	12.707	7.912645
chr1	189814239	chr1	190422125	-	-	4.6634400000000005	11.16177	7.912605000000001
chr5	147976845	chr5	148593601	+	+	11.91768	3.90662	7.9121500000000005
chr3	89046587	chr3	89646370	-	-	12.38549	3.43875	7.912120000000001
chr11	117099661	chr11	117694903	+	-	12.38549	3.43875	7.912120000000001
chr7	28620011	chr7	29221684	+	+	4.1577199999999985	11.66441	7.911064999999999
chr5	126872876	chr5	127476145	-	-	4.46471	11.35722	7.910965
chr5	112360949	chr5	112945747	+	+	11.35722	4.46471	7.910965
chr5	73351525	chr5	73931603	-	+	4.22175	11.60006	7.910905
chr6	48592978	chr6	49201403	-	-	12.47317	3.34853	7.91085
chr13	96057152	chr13	96671179	-	+	12.47317	3.34853	7.91085
chrX	136367228	chrX	136963011	-	+	12.47317	3.34853	7.91085
chr5	66031261	chr5	66633325	+	-	3.34853	12.47317	7.91085
chr2	172805649	chr2	173409122	-	+	3.34853	12.47317	7.91085
chr1	106925895	chr1	107527297	+	-	3.34853	12.47317	7.91085
chr14	61731451	chr14	62334772	-	+	8.023760000000001	7.795730000000002	7.909745000000001
chr3	58291260	chr3	58881410	-	+	6.7563	9.06256	7.90943
chr10	69201549	chr10	69781602	+	+	3.24492	12.57232	7.90862
chr10	42075979	chr10	42662306	-	+	7.40947	8.40584	7.907655
chr7	34983537	chr7	35567186	-	-	11.13605	4.67744	7.906744999999999
chr9	121752180	chr9	122332467	+	-	9.67132	6.13897	7.905144999999999
chr7	25629371	chr7	26209658	+	+	7.0218300000000005	8.787930000000001	7.90488
chr17	26599760	chr17	27215065	+	+	10.24124	5.56803	7.904635
chr7	31225862	chr7	31820032	+	-	6.31965	9.48751	7.90358
chr1	193333941	chr1	193918522	-	-	4.2131	11.59385	7.903475
chr1	45370984	chr1	45988182	-	-	8.92942	6.877510000000001	7.903465000000001
chr1	74333931	chr1	74948463	+	-	6.13897	9.66673	7.902849999999999
chr13	52351252	chr13	52945882	+	+	6.13897	9.66673	7.902849999999999
chr12	113089627	chr12	113689334	-	-	6.63492	9.17001	7.902464999999999
chr11	79241384	chr11	79835007	-	+	11.16177	4.64002	7.900895
chr4	147434636	chr4	148029319	-	-	9.93418	5.8670800000000005	7.90063
chr11	106411156	chr11	107013778	+	-	5.19715	10.60368	7.900415000000001
chr17	45182973	chr17	45792944	-	+	10.60368	5.19715	7.900415000000001
chr6	82842743	chr6	83460407	-	-	11.95241	3.8470800000000014	7.899745000000001
chr1	134107727	chr1	134699162	-	+	12.28821	3.51092	7.899565
chr9	20556291	chr9	21161935	+	-	3.51092	12.28821	7.899565
chr11	100919376	chr11	101522690	-	+	12.28821	3.51092	7.899565
chr12	8327074	chr12	8930621	+	-	11.93711	3.86201	7.89956
chr14	60634946	chr14	61253999	-	-	12.22668	3.57225	7.899465
chr4	139034095	chr4	139644846	+	+	6.51835	9.28004	7.899195
chr16	91839182	chr16	92458099	+	-	6.705239999999999	9.093	7.89912
chr2	179027682	chr2	179612463	+	-	6.5159699999999985	9.28004	7.8980049999999995
chr4	57686328	chr4	58279375	+	+	12.08341	3.71202	7.897715
chr16	4540540	chr16	5145852	-	-	3.71202	12.08341	7.897715
chr15	98516558	chr15	99114039	-	+	6.9600300000000015	8.83516	7.897595000000001
chr4	61939293	chr4	62550859	-	+	4.47973	11.31509	7.89741
chr12	31801161	chr12	32405655	+	-	12.57232	3.22211	7.897214999999999
chr11	101524195	chr11	102128970	-	-	3.12894	12.66525	7.897095
chr1	169278468	chr1	169862407	+	-	3.321	12.47317	7.897085
chr8	113917430	chr8	114514012	+	-	3.63801	12.15324	7.895625
chr2	15791197	chr2	16373888	+	+	4.19077	11.60006	7.895415
chr5	123621761	chr5	124239160	-	-	11.8889	3.90016	7.89453
chr15	84531023	chr15	85146760	-	+	11.58602	4.20292	7.89447
chr11	88096229	chr11	88691934	+	-	5.58089	10.20805	7.89447
chr11	51449077	chr11	52036565	-	+	2.79739	12.99039	7.89389
chr2	126882487	chr2	127493807	-	-	3.34853	12.43886	7.893695
chr13	27714946	chr13	28331278	+	-	3.34853	12.43886	7.893695
chr2	126907780	chr2	127493807	+	-	3.34853	12.43886	7.893695
chr2	126912059	chr2	127493807	-	-	3.34853	12.43886	7.893695
chr8	26261705	chr8	26861873	-	-	11.17715	4.60985	7.8934999999999995
chr8	26261705	chr8	26859893	-	-	11.17715	4.60985	7.8934999999999995
chr18	34898237	chr18	35496306	-	-	7.813239999999999	7.973510000000001	7.893375
chr6	34728190	chr6	35327730	-	-	11.73417	4.05191	7.893040000000001
chr15	97624911	chr15	98220450	-	-	5.1816	10.60368	7.89264
chr11	118867981	chr11	119480305	-	-	4.46471	11.31999	7.89235
chr11	115903346	chr11	116487095	+	+	5.71687	10.06725	7.89206
chr10	116471056	chr10	117055148	-	-	12.66525	3.11829	7.89177
chr5	128945923	chr5	129565184	-	+	12.99289	2.7904400000000003	7.891665
chr12	94788497	chr12	95398826	+	+	12.99289	2.7904400000000003	7.891665
chr6	126448099	chr6	127034291	-	-	12.99289	2.7904400000000003	7.891665
chr1	129662255	chr1	130262564	-	-	12.99289	2.7904400000000003	7.891665
chr1	129662255	chr1	130280120	-	-	12.99289	2.7904400000000003	7.891665
chr11	106498420	chr11	107116590	-	+	2.7904400000000003	12.99206	7.89125
chr15	83896615	chr15	84509711	-	+	2.7904400000000003	12.99206	7.89125
chr1	123286362	chr1	123904517	-	+	9.64302	6.13897	7.890995
chr12	85205065	chr12	85809857	-	+	2.7904400000000003	12.9914	7.89092
chr12	85809857	chr12	86393876	+	-	12.9914	2.7904400000000003	7.89092
chr7	121204134	chr7	121816454	+	-	2.7904400000000003	12.9914	7.89092
chr5	119588049	chr5	120191327	+	+	2.7904400000000003	12.9914	7.89092
chr14	51796121	chr14	52409060	+	+	12.9914	2.7904400000000003	7.89092
chr11	6390323	chr11	6983880	-	+	12.99085	2.7904400000000003	7.890645
chr17	24574281	chr17	25194189	-	-	12.99085	2.7904400000000003	7.890645
chr15	85965868	chr15	86568298	-	+	12.99085	2.7904400000000003	7.890645
chr18	76559901	chr18	77166424	+	+	2.7904400000000003	12.99039	7.890415
chr18	65066654	chr18	65672086	+	+	2.7904400000000003	12.99039	7.890415
chr7	25188030	chr7	25795254	+	+	7.40947	8.37133	7.8904
chr5	123887024	chr5	124506424	-	+	12.42814	3.3526199999999995	7.89038
chr7	51757287	chr7	52354460	+	-	4.96709	10.8134	7.890245
chr17	42808149	chr17	43402298	-	+	2.7904400000000003	12.99	7.89022
chr11	74448171	chr11	75048273	+	+	12.99085	2.78949	7.8901699999999995
chr17	25607061	chr17	26215349	-	-	11.31509	4.46471	7.8899
chr11	69815585	chr11	70426195	+	-	11.31509	4.46471	7.8899
chr7	96846942	chr7	97429181	+	+	11.31509	4.46471	7.8899
chr2	160418962	chr2	161003704	-	+	9.93418	5.8455	7.8898399999999995
chr9	21756618	chr9	22362001	-	+	4.31712	11.46251	7.8898150000000005
chr7	88668023	chr7	89266839	+	+	3.43875	12.3405	7.8896250000000006
chr13	54573504	chr13	55159591	+	-	3.34853	12.43051	7.88952
chr9	64857260	chr9	65451725	-	+	5.10671	10.67205	7.88938
chrX	7222667	chrX	7825013	-	-	9.63878	6.13897	7.8888750000000005
chr13	55829490	chr13	56429310	-	+	8.50169	7.27602	7.8888549999999995
chr7	90923357	chr7	91504308	-	+	6.69335	9.08383	7.888590000000001
chr11	100672651	chr11	101278959	-	+	12.9086	2.86858	7.88859
chr9	115790461	chr9	116399100	-	+	10.04559	5.73126	7.888425
chr1	156128747	chr1	156737574	+	+	12.52806	3.24802	7.88804
chr9	50379177	chr9	50960704	+	-	3.71202	12.06406	7.88804
chr7	117107426	chr7	117691984	-	+	5.56803	10.20805	7.88804
chr17	29630657	chr17	30242500	-	-	5.56803	10.20805	7.88804
chr19	5403692	chr19	6015738	-	-	4.1760199999999985	11.60006	7.888039999999998
chr1	134910114	chr1	135528937	-	+	8.81604	6.9600300000000015	7.888035
chr6	115496495	chr6	116086153	+	+	6.49603	9.28004	7.888035
chr4	151510810	chr4	152106299	+	+	9.28004	6.49603	7.888035
chr11	75725684	chr11	76309781	-	-	4.64002	11.13605	7.8880349999999995
chr11	98318884	chr11	98899830	-	-	10.67205	5.1040199999999984	7.8880349999999995
chr16	33600481	chr16	34185011	+	-	11.13605	4.64002	7.8880349999999995
chr7	52127322	chr7	52726430	+	+	3.99465	11.78132	7.887985
chr4	138912903	chr4	139503458	+	-	7.96247	7.813239999999999	7.887854999999999
chr9	113329113	chr9	113925041	+	-	7.96247	7.813239999999999	7.887854999999999
chr8	48054921	chr8	48639151	+	+	7.813239999999999	7.96247	7.887854999999999
chr5	93175162	chr5	93757275	-	+	3.5483800000000003	12.22668	7.88753
chr14	70107396	chr14	70703561	-	-	12.98937	2.78401	7.88669
chr19	41164493	chr19	41760886	+	-	11.53922	4.23398	7.8866
chr7	142861241	chr7	143475518	-	+	12.97968	2.7904400000000003	7.88506
chr11	66727943	chr11	67342412	+	+	12.60876	3.15982	7.88429
chr15	81183291	chr15	81795996	-	-	12.954	2.81418	7.8840900000000005
chr15	95618223	chr15	96203805	-	+	9.48751	6.2805800000000005	7.884045
chr11	69888351	chr11	70501236	+	-	8.91718	6.8509	7.884040000000001
chr4	149658288	chr4	150275956	-	-	5.14092	10.62711	7.884015
chr8	108836064	chr8	109429826	-	+	9.06256	6.705239999999999	7.883899999999999
chr6	38824165	chr6	39433857	+	-	11.99548	3.7717	7.88359
chr12	86682285	chr12	87295296	+	+	10.8454	4.9211800000000006	7.883290000000001
chr9	43927269	chr9	44517884	+	+	11.23493	4.5312800000000015	7.8831050000000005
chr16	92566121	chr16	93158938	+	+	7.95252	7.813239999999999	7.882879999999999
chr19	4847689	chr19	5452327	-	+	12.42462	3.33986	7.88224
chr15	31327328	chr15	31941983	-	+	6.96252	8.80062	7.88157
chr1	92825259	chr1	93431114	+	-	10.18166	5.58089	7.8812750000000005
chr6	136335462	chr6	136929209	-	-	5.58089	10.18166	7.8812750000000005
chr10	90733255	chr10	91346085	-	+	5.71687	10.04559	7.88123
chr18	62141327	chr18	62727865	-	+	5.71687	10.04559	7.88123
chr11	114338873	chr11	114944829	+	+	4.1760199999999985	11.58602	7.8810199999999995
chr8	10827747	chr8	11423296	+	+	8.80062	6.9600300000000015	7.880325000000001
chr8	87595109	chr8	88186012	+	+	3.28645	12.47317	7.87981
chr1	137708032	chr1	138311039	+	-	10.73035	5.02893	7.87964
chr12	53111746	chr12	53696985	+	-	13.4392	2.32001	7.879605
chr18	57535940	chr18	58125340	+	-	4.35961	11.39952	7.879565
chr2	131920795	chr2	132527351	+	-	3.1154900000000003	12.64288	7.879185
chr19	47870046	chr19	48488527	-	+	7.795730000000002	7.96247	7.879100000000001
chr17	45348114	chr17	45942546	-	+	7.795730000000002	7.96247	7.879100000000001
chr12	76873310	chr12	77477848	+	-	7.795730000000002	7.96247	7.879100000000001
chr13	23977589	chr13	24573939	-	+	7.795730000000002	7.96247	7.879100000000001
chr10	43897430	chr10	44481325	-	-	11.93711	3.82084	7.8789750000000005
chr9	43733077	chr9	44314465	-	-	11.60006	4.1577199999999985	7.878889999999998
chr11	84001011	chr11	84611624	+	-	3.60447	12.15324	7.878855
chr1	12827075	chr1	13417613	-	-	12.99206	2.76455	7.878305
chr7	148852300	chr7	149435942	-	-	7.794	7.96247	7.878235
chr13	115188225	chr13	115777512	+	+	4.1452800000000005	11.6111	7.87819
chr9	67262011	chr9	67863068	-	+	3.31746	12.43886	7.87816
chr17	34992933	chr17	35609862	+	+	11.18955	4.56419	7.87687
